Pillar,Sub_Pillar,Department,KPI_Name,Sub_KPI_Type,Unit,Target,actual_value,PERIOD,SOURCE_FILE,IS_DUPLICATE,UA_ID,IS_ORPHANED,ROW_HASH,INGESTION_TS
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,90.0,2024-05,kpi_actual_wide.csv,False,OF-005,False,4beaa523c52df2ee899a92c41c62c9c1d1e3534095bf712a16c76cbc11925ed8,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,88.0,2024-06,kpi_actual_wide.csv,False,OF-005,False,d9affe52396feb7de6b00227ddd98f1d84b54b09425c1258f65efed1fc5b25b1,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,82.0,2024-07,kpi_actual_wide.csv,False,OF-005,False,169884ec6b2044140dc2b278a9d0c5628ce28739918a09fc059189215b8e129b,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,,2024-08,kpi_actual_wide.csv,False,OF-005,False,c07ea4c2dd9f02cfe26e32053ae28a0e7a3eabdf335466beea5599c80cd5325b,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,75.0,2024-09,kpi_actual_wide.csv,False,OF-005,False,4b109bf5b48afc1ebd555270b9fe469e031a8a0bda826353d0148cabb58fd274,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,78.0,2024-10,kpi_actual_wide.csv,False,OF-005,False,1bf1cc0b73181eeb3299494b7232a56dcaf3ce986247cc47c0a475e2c062eb92,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,80.0,2024-11,kpi_actual_wide.csv,False,OF-005,False,74af9335bbd2edc33a9598cebe20803f571509397ab7984ae392e5e74804f7cd,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,,2024-12,kpi_actual_wide.csv,False,OF-005,False,16547385a8bd63d5365cd2553a4c8f22f1319d99515b4244c050f9061bccd5a0,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.83,2024-01,kpi_actual_wide.csv,False,OF-001,False,2987512f4e565aab2653d69cd8797179dc1476c013be98acd81a3761395595a9,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.84,2024-02,kpi_actual_wide.csv,False,OF-001,False,287385791f606d8ba955d12248b74a264557048a658b4ed5e300ec21209d56b5,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.86,2024-03,kpi_actual_wide.csv,False,OF-001,False,684cbfea0766ec1d60506983a01c5f46ad403a4accfb44bd3a63ecf3fe3f1648,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,,2024-04,kpi_actual_wide.csv,False,OF-001,False,b4672480cef4b6f944a68d6292aba47f3e7768d0286c8b04e2efc3a704271a8a,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.85,2024-05,kpi_actual_wide.csv,False,OF-001,False,29bf04b7abe0ca9230a46e49d0d5c479501aa600af3165cbf88ebfe0890b6e72,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.83,2024-06,kpi_actual_wide.csv,False,OF-001,False,dc5228209be0b55f1a6810b68d6775b0da2f099ab128f1bb0afeff7e0a24618d,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.84,2024-07,kpi_actual_wide.csv,False,OF-001,False,b9e7e628db64f01a052a67ade5c1128bbca8188fc60ebfae17f5284b7949dc9a,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.86,2024-08,kpi_actual_wide.csv,False,OF-001,False,bdb28c97ddf8f8a3349958cb1b71272d2a854e81839d73302bb1ba73d1990062,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,,2024-09,kpi_actual_wide.csv,False,OF-001,False,ce321d8648bee4ba88ed6cea52ba70f8e75a9c6b16571b28aff52f1ebcb53b96,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.85,2024-10,kpi_actual_wide.csv,False,OF-001,False,4ee922039b1f6ed9685aef61ee64d1adb2ddda130545f0a83efb749514e1fac8,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,0.84,2024-11,kpi_actual_wide.csv,False,OF-001,False,97582ff767f04d149609567f7274cc8bcaaef01d3ea746e0dfcd610c52cc620e,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line A,%,0.85,,2024-12,kpi_actual_wide.csv,False,OF-001,False,d13595b9adbe217c427f4e9cf84f2ffcbe01840d6b13e1c3f2bd9e17558977da,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.8,2024-01,kpi_actual_wide.csv,False,OF-002,False,8bac8d29242fe8314183b2197b1e5c8d8dfc1b4459b1b35bd449ec801bb8d7f3,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.81,2024-02,kpi_actual_wide.csv,False,OF-002,False,0dc15608aec6376fc49008eec5029da2e3b58ec5baedf9213541bb111f7f286b,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.83,2024-03,kpi_actual_wide.csv,False,OF-002,False,3128370be3cddacbe46b07d1a62a07de0409e84616e9f95fbd27c134257668a2,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.82,2024-04,kpi_actual_wide.csv,False,OF-002,False,8ea4df7ee52e36831b65297919f775c8a2e1add1f9afff6b2709a2b41ddab074,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,,2024-05,kpi_actual_wide.csv,False,OF-002,False,2e8c8e0a832fc295e538f8c54aa3db49462d8fb2acacc6f5772bce3a4038075f,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.8,2024-06,kpi_actual_wide.csv,False,OF-002,False,ffc712c9fd503799624be4a377ecb4f0a96f875aa49f283bc3250e94af7ef53e,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.82,2024-07,kpi_actual_wide.csv,False,OF-002,False,728d80ad68f1eced82536414697244c9728998e51823a3fc95b481f5825e113b,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.83,2024-08,kpi_actual_wide.csv,False,OF-002,False,a1038cac65af759c22344abce105b8f376e7c0b9f7a2aa0d33909d42d2257b95,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.81,2024-09,kpi_actual_wide.csv,False,OF-002,False,5a1ae23a1f4f861f4ca29c5425b030622c0286bfd3eb4ed452605f4d0bd6cb54,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,,2024-10,kpi_actual_wide.csv,False,OF-002,False,00665dcae5fe8b9d04fe67a659816c8f7020a97302efcdf2b4cd25059e1042b7,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.82,2024-11,kpi_actual_wide.csv,False,OF-002,False,e0f614778d6bec1c539e26717067b55dc507baf37c7bf8dc107cf81d35e299d8,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line B,%,0.82,0.8,2024-12,kpi_actual_wide.csv,False,OF-002,False,e841b498bc366ebbdc36603ed4bc342b906af7027cd1c2e9f778884a52a45136,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.78,2024-01,kpi_actual_wide.csv,False,OF-003,False,1aed913bc4d2a2aaaf0a73d42093cc7990249e004b21fb419a7de9cfaa404aad,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.8,2024-02,kpi_actual_wide.csv,False,OF-003,False,50c2148de9b54f5e8a1ea3ad43546ff5ea9042b4307197aa6f0ea2b173b8fb58,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.81,2024-03,kpi_actual_wide.csv,False,OF-003,False,45d3a2c5368b38b7090425cb75bb789c2a76d67363afc0c703620ad9c4596ea2,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,,2024-04,kpi_actual_wide.csv,False,OF-003,False,1b8ec0141da8f7798635c2b577afc480993a7d255aac2476b43decec6ddf883a,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.79,2024-05,kpi_actual_wide.csv,False,OF-003,False,423cc77fd7d9a5251099a3b3b59cde00e146417bda05b2577ba5c31048e74be9,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.8,2024-06,kpi_actual_wide.csv,False,OF-003,False,fc7eca875299834c2b8eb6d58daa3ab885febcc5f970f3cd01ed0e156c72e410,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.78,2024-07,kpi_actual_wide.csv,False,OF-003,False,2693917c3033eb15b9b83c63b0f965ce60d6b724d989ba5adaccaa7f1e3f08eb,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,,2024-08,kpi_actual_wide.csv,False,OF-003,False,7336e2e5be31e4bda07bb188682a921230be00485581f70d44cbe80f223de02c,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.81,2024-09,kpi_actual_wide.csv,False,OF-003,False,473a4b471a6345c62a8133bebce5dc3e0bac185b2b1416afcff94c9c9a33cf01,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.79,2024-10,kpi_actual_wide.csv,False,OF-003,False,44f2801221998ad10157579772bac4f57ba1af526bc15e3b48902ce33bac48ee,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,0.8,2024-11,kpi_actual_wide.csv,False,OF-003,False,fea78ae2d0a6ad26e6ab79d072e2eb129504d7cf5ca50c504183f3b804c4d204,2026-09-10 10:48:09.547024+00:00
OF,Productivity,Production,Line Efficiency,Line C,%,0.8,,2024-12,kpi_actual_wide.csv,False,OF-003,False,ad12a9c72b0db8c97c35180a960976b6df7ae2ce9ed2bbe5f9a6e539252383ef,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,5.0,2024-01,kpi_actual_wide.csv,False,OF-009,False,4896a4862d1e0b24d0a8b0a7303db83a529657ea725b1c627742a0ee4b12ec6f,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,6.0,2024-02,kpi_actual_wide.csv,False,OF-009,False,a524aec025d3e3c34a20743957edf1038a0adf1cf322c54a8a4936b0d52a3e2f,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,4.0,2024-03,kpi_actual_wide.csv,False,OF-009,False,de0c42c6a029cb72f5f448ad480c21adc1391da81d2ca04ace83225a0accc813,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,,2024-04,kpi_actual_wide.csv,False,OF-009,False,7a6eb6f23299299ab2daea59a831b7bdd2664bb408fd2c10610a0032686c41dc,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,7.0,2024-05,kpi_actual_wide.csv,False,OF-009,False,e532f3f0ddd7a39361685a03d96ffb2041656410e0b9a6795e15b7bfec5a7a02,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,5.0,2024-06,kpi_actual_wide.csv,False,OF-009,False,e059352484cd07f6f91deb10f402104425396cdc010824fc776ac87cda0e9522,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,6.0,2024-07,kpi_actual_wide.csv,False,OF-009,False,c16908c5563b0ef5c543d64cda6fa00e64d4ba1fdac888526dc484d7f06da30e,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,,2024-08,kpi_actual_wide.csv,False,OF-009,False,60b04c072cf18d250c417d258adade8e157318cafd58ddcae50fe4fd9fec4d4f,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,4.0,2024-09,kpi_actual_wide.csv,False,OF-009,False,c27536a10e795b3e7562f73a3d40970c4352207d0d1370bd4d5561a492b880aa,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,5.0,2024-10,kpi_actual_wide.csv,False,OF-009,False,4a5a8837d14030803abbf5c9b048e0a88f760e764363aacb3cbc80d52160c04d,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,7.0,2024-11,kpi_actual_wide.csv,False,OF-009,False,16d1889a8603e4f88dc25b94934d12f11645ecc9fba9398d8041fe1dcd22b508,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,External,Number,50.0,6.0,2024-12,kpi_actual_wide.csv,False,OF-009,False,6a95018d35f783d788c374e895da11880f8e92e5f22e204ce1933f35af3d054a,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.8,2024-01,kpi_actual_wide.csv,False,OF-008,False,9ecc77bdee40b9e5ebff967c18740cebcb932e075c4c9c97cef0d5f590eb05e6,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.85,2024-02,kpi_actual_wide.csv,False,OF-008,False,e4320528e2879908d006a7aaa0ceab0394afc9e39b8da6f329926405b387342c,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.9,2024-03,kpi_actual_wide.csv,False,OF-008,False,8fb268a245cd816094cb0c3e77bb69de70a2c7f8cff3a7d84d68c986f7450068,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,,2024-04,kpi_actual_wide.csv,False,OF-008,False,de7a3f72bd69fe912f3af9a9df182fc41e9f03f06e84032fb3ac19c346656524,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.88,2024-05,kpi_actual_wide.csv,False,OF-008,False,a23e62a177d1d4ff9a7f54daf2fc2d2a2e8a78710fc5586585bdfcb4ded477aa,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.92,2024-06,kpi_actual_wide.csv,False,OF-008,False,7da6bea59992705574bc3482f0fca19b25eba6b99a52b9550e6667e2439f26e7,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.85,2024-07,kpi_actual_wide.csv,False,OF-008,False,2c24707d9afdd30d25e94a9dd3bc4223334fc68195fc9f09fbb16144ef1ef050,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.9,2024-08,kpi_actual_wide.csv,False,OF-008,False,9bae275c39068a0c828c52c98c082ba8dae3e03032a3ab0f0292871b21bee848,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,,2024-09,kpi_actual_wide.csv,False,OF-008,False,3d796b5380d611e3b43925a82ba3d03c1793a8f0a9613fbecaae7756a875e81c,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.88,2024-10,kpi_actual_wide.csv,False,OF-008,False,d0d3a64c84adad70010dba06218043c0b9b4170108ec26b7aae3aa0e97233b42,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,0.91,2024-11,kpi_actual_wide.csv,False,OF-008,False,7b7d36bb2e1edf97e9a031f67c5b655ec2d235a1d91b336967d025fb3f994322,2026-09-10 10:48:09.547024+00:00
OF,Training,HR,Training Completion,Internal,%,1.0,,2024-12,kpi_actual_wide.csv,False,OF-008,False,7389282874c8fd7c77a7b661a3a0a7e721de46d43ff9bfd89d889ab91aac7866,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.03,2024-01,kpi_actual_wide.csv,False,OF-007,False,2b1ef7058991eb4d2fb6f6481e5e0cdfdc8745fcd21d61dd39de6c837c9aaa93,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.02,2024-02,kpi_actual_wide.csv,False,OF-007,False,49a2f9fd3b31d3197035a9846c8f97f938f6fb4424400b829b626cc80e9899b1,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.02,2024-03,kpi_actual_wide.csv,False,OF-007,False,ccc1c6d1c1cfd54df0763834dd8f89bf31e0ac786b3fbddaaedf88915f647ecd,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,,2024-04,kpi_actual_wide.csv,False,OF-007,False,40a7a804144fa2badd0ba082c48b9d804f2585e052a5b1fecea674442a1fd51e,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.03,2024-05,kpi_actual_wide.csv,False,OF-007,False,4c1c0aa2d3ee750e6b92dc88c74c47855f45f2c9f26e31490ae735a7853afcce,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.02,2024-06,kpi_actual_wide.csv,False,OF-007,False,598c8562350e685ca39f81dbf533f752ce96c93a991fc372a029fa4e6a36ae72,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.01,2024-07,kpi_actual_wide.csv,False,OF-007,False,135bc9d2561fff0ab3e99ae1e857d8e35cc3d387a02c0abfee27045021f989d2,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.02,2024-08,kpi_actual_wide.csv,False,OF-007,False,f9dcc5dc645c8be1ec2f89e64a78379c3669cfc2eb838e362de99ff54fa0f550,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,,2024-09,kpi_actual_wide.csv,False,OF-007,False,b712e66b1bbb0996b799a9bc603c5c934520a6fc5d4340f1cfbe886604cc8d40,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.02,2024-10,kpi_actual_wide.csv,False,OF-007,False,a6a726c0b96f704576420f2a15d9b0b64d8e066b18b9bb1c022d56688f25595c,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,0.03,2024-11,kpi_actual_wide.csv,False,OF-007,False,ffc04fd356ac6a36e6dc2e7bee69f7599d7e7e101160c5e39c780ffd5d888565,2026-09-10 10:48:09.547024+00:00
OF,Turnover,HR,Staff Turnover Rate,ALL,%,0.02,,2024-12,kpi_actual_wide.csv,False,OF-007,False,3d09e1d59af3779c5f87525d843d7f3637c2866eff9d944cdbcfcaaca4ed2147,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,,2024-01,kpi_actual_wide.csv,False,PP-001,False,1d58eb405f24eaf15c0d00c2ca0eba01788f960be68412a078d8f669a1a026eb,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,78.0,2024-02,kpi_actual_wide.csv,False,PP-001,False,110847e388662801927904904ee88865008eae747ff4354cb7a9918fe0ac342d,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,,2024-03,kpi_actual_wide.csv,False,PP-001,False,80bc9060f3b247f914f3cc13f5940c6b6fd1e33ec9567b9dfe34e71fc7898ad2,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,79.0,2024-04,kpi_actual_wide.csv,False,PP-001,False,df61f7eecf41d985b8152afa24a9f1fe58af5a3b49397860d22556d114f8e9ed,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,,2024-05,kpi_actual_wide.csv,False,PP-001,False,ca26e42f0cae15452521d1e3105e3d3b02f4d5599f36ebee3c5159dd7fb420ad,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,80.0,2024-06,kpi_actual_wide.csv,False,PP-001,False,ade877c2a7eb28b31156a9c3199c8877beebc34388dd397e785d0ff50c7db752,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,,2024-07,kpi_actual_wide.csv,False,PP-001,False,3117220e612360e5b3e33762b45ad402514b5259474d632c3da5c57962d34caa,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,81.0,2024-08,kpi_actual_wide.csv,False,PP-001,False,32add1113412edee8846a468f5299d81b1c1fbd28913c99ac721b519bed9d3da,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,,2024-09,kpi_actual_wide.csv,False,PP-001,False,6c4b6a64b1843c8b66a801cc7d691c2a3f36b3baafec6d58b8c2e3ad2287d89a,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,79.0,2024-10,kpi_actual_wide.csv,False,PP-001,False,dfc0eea324d2d7bb8a807bfc2731a65bed8f9fcb21fa876ed0074d46ed08f300,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,,2024-11,kpi_actual_wide.csv,False,PP-001,False,e9401f2d9c45eec7e3cd50fb78465c63a1cc569877aaad007f13c40349f4f653,2026-09-10 10:48:09.547024+00:00
PP,Engagement,HR,Employee Engagement Score,ALL,Number,80.0,80.0,2024-12,kpi_actual_wide.csv,False,PP-001,False,b208e0b509f34880e8f0897c5c8f223b335e36df53bacc2ef561851bfd859b33,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-01,kpi_actual_wide.csv,False,PP-002,False,4fabdf591c68f334bb4f5c981cd462879ad22b64391c8ec15e8c0ee46404bdb7,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-02,kpi_actual_wide.csv,False,PP-002,False,076a08635d4548c7c27b41724baaac56c6a0e41e2ec7c7872403a7d5a92f3c95,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,1.0,2024-03,kpi_actual_wide.csv,False,PP-002,False,38f425a976562d86a725b2b5a999b54b6ede1dd0d4959bf54f86713dda722374,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-04,kpi_actual_wide.csv,False,PP-002,False,ca299340cd176999fabcebc27f652b9008010f25d00075a83e0d4ca4448df276,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-05,kpi_actual_wide.csv,False,PP-002,False,1fba451a93dae7c9fab6243609a27f9644770388b3a80b7111c1760881b5e07b,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,,2024-06,kpi_actual_wide.csv,False,PP-002,False,c4fccf6bb952772886506fc63875ac97a5f716cb0f14f1c976be53ec05af240e,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-07,kpi_actual_wide.csv,False,PP-002,False,ad3597ba35822f77082a1cfc949df01976de7bd725fae92be79dbec099aa45d9,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-08,kpi_actual_wide.csv,False,PP-002,False,315a34a1aa21fd0f0c7476af2f9860d14c1a2550c7755fbdddd7580a47dd3c89,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-09,kpi_actual_wide.csv,False,PP-002,False,5cc1b4e9600edb6e78fbf0b083b934012b438bd6e2874bc2609f84229eabfbaf,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,1.0,2024-10,kpi_actual_wide.csv,False,PP-002,False,5cdc6b3df3f8d9a2affa3bbafe51f24016215aee35dd2ddbf929079133e3d687,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-11,kpi_actual_wide.csv,False,PP-002,False,14961575d2b78e8db6d5c7e8c60d031c9bea7fb19503a47e3d9baae43eed894b,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Lost Time Injury Rate,ALL,Number,0.0,0.0,2024-12,kpi_actual_wide.csv,False,PP-002,False,14a64b6a8208ff68889de7be02f55dd6b1d8956d71bfb8fc4cba55e9510384d8,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,8.0,2024-01,kpi_actual_wide.csv,False,PP-003,False,0f3a75e73b6a4ea1f4d756a2ab469df03fbf6b4836dbe8f7d5c88771c75b2b48,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,12.0,2024-02,kpi_actual_wide.csv,False,PP-003,False,71c09f5f8146c1ce3ad7baf899ce8ecd87362fdc930b74d1945cad781b116e17,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,9.0,2024-03,kpi_actual_wide.csv,False,PP-003,False,63b07db23b10c40954ee949745f511ce4e721cee4991cf81da4072253bd30394,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,,2024-04,kpi_actual_wide.csv,False,PP-003,False,d6fd53dd2a5a72a1e816bcd143017b62f139b296f217d435317481d06e62a6f2,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,11.0,2024-05,kpi_actual_wide.csv,False,PP-003,False,3666fe3745f64a942c196e321d748991f1c35b5b2b6edbaba9112bc1e7d50b1a,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,10.0,2024-06,kpi_actual_wide.csv,False,PP-003,False,60b24a96dc37a0065fa587e6883d8fd3b4be29722b7080bfa6a19aa85c07241c,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,,2024-07,kpi_actual_wide.csv,False,PP-003,False,1793676d71837d2acf8d8152a64f30096ab82cd7ee07656f08b5f492b17d708d,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,12.0,2024-08,kpi_actual_wide.csv,False,PP-003,False,dd3353167a2e942c0d26bc18b82d7baa82a55e1cfbfee8f2baccab76a7d3ac5a,2026-09-10 10:48:09.547024+00:00
PP,Safety,HSE,Near Miss Reports,ALL,Number,10.0,8.0,2024-09,kpi_actual_wide.csv,False,PP-003,False,6c0616b7694f2d38e4087bf19de9488419a754377a8c9c3d1a312d09816835a1,2026-09-10 10:48:09.547024+00:00
